creator,editor,puzzle_id,publication_date
Joel Fagliano,,20072,2022-04-15
Joel Fagliano,,20073,2022-04-16
Joel Fagliano,,20076,2022-04-17
Joel Fagliano,,20079,2022-04-18
Joel Fagliano,,20080,2022-04-19
Joel Fagliano,,20081,2022-04-20
Joel Fagliano,,20082,2022-04-21
Joel Fagliano,,20083,2022-04-22
Joel Fagliano,,20093,2022-04-23
Joel Fagliano,,20099,2022-04-24
Joel Fagliano,,20103,2022-04-25
Joel Fagliano,,20104,2022-04-26
Joel Fagliano,,20105,2022-04-27
Joel Fagliano,,20115,2022-04-28
Joel Fagliano,,20118,2022-04-29
Joel Fagliano,,20121,2022-04-30
Joel Fagliano,,20120,2022-05-01
Joel Fagliano,,20119,2022-05-02
Joel Fagliano,,20127,2022-05-03
Joel Fagliano,,20128,2022-05-04
Joel Fagliano,,20147,2022-05-05
Joel Fagliano,,20148,2022-05-06
Joel Fagliano,,20150,2022-05-07
Joel Fagliano,,20149,2022-05-08
Joel Fagliano,,20151,2022-05-09
Joel Fagliano,,20152,2022-05-10
Joel Fagliano,,20153,2022-05-11
Joel Fagliano,,20154,2022-05-12
Joel Fagliano,,20159,2022-05-13
Joel Fagliano,,20155,2022-05-14
Joel Fagliano,,20160,2022-05-15
Joel Fagliano,,20161,2022-05-16
Joel Fagliano,,20170,2022-05-17
Joel Fagliano,,20171,2022-05-18
Joel Fagliano,,20175,2022-05-19
Joel Fagliano,,20176,2022-05-20
Joel Fagliano,,20177,2022-05-21
Joel Fagliano,,20179,2022-05-22
Joel Fagliano,,20180,2022-05-23
Joel Fagliano,,20189,2022-05-24
Joel Fagliano,,20190,2022-05-25
Joel Fagliano,,20191,2022-05-26
Joel Fagliano,,20205,2022-05-27
Joel Fagliano,,20202,2022-05-28
Joel Fagliano,,20204,2022-05-29
Joel Fagliano,,20208,2022-05-30
Joel Fagliano,,20209,2022-05-31
Joel Fagliano,,20211,2022-06-01
Joel Fagliano,,20212,2022-06-02
Joel Fagliano,,20220,2022-06-03
Joel Fagliano,,20210,2022-06-04
Joel Fagliano,,20227,2022-06-05
Joel Fagliano,,20228,2022-06-06
Joel Fagliano,,20229,2022-06-07
Joel Fagliano,,20231,2022-06-08
Joel Fagliano,,20230,2022-06-09
Joel Fagliano,,20240,2022-06-10
Joel Fagliano,,20241,2022-06-11
Joel Fagliano,,20243,2022-06-12
Joel Fagliano,,20244,2022-06-13
Joel Fagliano,,20246,2022-06-14
Joel Fagliano,,20247,2022-06-15
Joel Fagliano,,20255,2022-06-16
Joel Fagliano,,20257,2022-06-17
Joel Fagliano,,20256,2022-06-18
Joel Fagliano,,20248,2022-06-19
Joel Fagliano,,20261,2022-06-20
Joel Fagliano,,20262,2022-06-21
Joel Fagliano,,20260,2022-06-22
Joel Fagliano,,20270,2022-06-23
Joel Fagliano,,20271,2022-06-24
Joel Fagliano,,20272,2022-06-25
Joel Fagliano,,20273,2022-06-26
Joel Fagliano,,20279,2022-06-27
Joel Fagliano,,20280,2022-06-28
Joel Fagliano,,20281,2022-06-29
Joel Fagliano,,20282,2022-06-30
Joel Fagliano,,20283,2022-07-01
Joel Fagliano,,20291,2022-07-02
Joel Fagliano,,20293,2022-07-03
Joel Fagliano,,20294,2022-07-04
Joel Fagliano,,20295,2022-07-05
Joel Fagliano,,20304,2022-07-06
Joel Fagliano,,20305,2022-07-07
Joel Fagliano,,20308,2022-07-08
Joel Fagliano,,20306,2022-07-09
Joel Fagliano,,20307,2022-07-10
Joel Fagliano,,20317,2022-07-11
Joel Fagliano,,20318,2022-07-12
Joel Fagliano,,20325,2022-07-13
Joel Fagliano,,20327,2022-07-14
Joel Fagliano,,20326,2022-07-15
Joel Fagliano,,20316,2022-07-16
Joel Fagliano,,20337,2022-07-17
Joel Fagliano,,20338,2022-07-18
Joel Fagliano,,20339,2022-07-19
Joel Fagliano,,20340,2022-07-20
Joel Fagliano,,20342,2022-07-21
Joel Fagliano,,20345,2022-07-22
Joel Fagliano,,20343,2022-07-23
Joel Fagliano,,20344,2022-07-24
Joel Fagliano,,20350,2022-07-25
Joel Fagliano,,20349,2022-07-26
Joel Fagliano,,20353,2022-07-27
Joel Fagliano,,20355,2022-07-28
Joel Fagliano,,20356,2022-07-29
Joel Fagliano,,20354,2022-07-30
Joel Fagliano,,20359,2022-07-31
Joel Fagliano,,20357,2022-08-01
Joel Fagliano,,20370,2022-08-02
Joel Fagliano,,20371,2022-08-03
Joel Fagliano,,20375,2022-08-04
Joel Fagliano,,20378,2022-08-05
Joel Fagliano,,20379,2022-08-06
Joel Fagliano,,20382,2022-08-07
Joel Fagliano,,20384,2022-08-08
Joel Fagliano,,20388,2022-08-09
Joel Fagliano,,20389,2022-08-10
Joel Fagliano,,20395,2022-08-11
Joel Fagliano,,20397,2022-08-12
Joel Fagliano,,20408,2022-08-13
Joel Fagliano,,20403,2022-08-14
Joel Fagliano,,20413,2022-08-15
Joel Fagliano,,20414,2022-08-16
Joel Fagliano,,20415,2022-08-17
Joel Fagliano,,20426,2022-08-18
Joel Fagliano,,20425,2022-08-19
Joel Fagliano,,20430,2022-08-20
Joel Fagliano,,20445,2022-08-21
Joel Fagliano,,20449,2022-08-22
Joel Fagliano,,20450,2022-08-23
Joel Fagliano,,20451,2022-08-24
Joel Fagliano,,20453,2022-08-25
Joel Fagliano,,20454,2022-08-26
Joel Fagliano,,20458,2022-08-27
Joel Fagliano,,20462,2022-08-28
Joel Fagliano,,20534,2022-08-29
Joel Fagliano,,20535,2022-08-30
Joel Fagliano,,20543,2022-08-31
Joel Fagliano,,20567,2022-09-01
Joel Fagliano,,20569,2022-09-02
Joel Fagliano,,20570,2022-09-03
Joel Fagliano,,20510,2022-09-04
Joel Fagliano,,20508,2022-09-05
Joel Fagliano,,20512,2022-09-06
Joel Fagliano,,20514,2022-09-07
Joel Fagliano,,20522,2022-09-08
Joel Fagliano,,20575,2022-09-09
Joel Fagliano,,20560,2022-09-10
Joel Fagliano,,20592,2022-09-11
Joel Fagliano,,20593,2022-09-12
Joel Fagliano,,20597,2022-09-13
Joel Fagliano,,20599,2022-09-14
Joel Fagliano,,20600,2022-09-15
Joel Fagliano,,20604,2022-09-16
Joel Fagliano,,20605,2022-09-17
Joel Fagliano,,20606,2022-09-18
Joel Fagliano,,20526,2022-09-19
Joel Fagliano,,20504,2022-09-20
Joel Fagliano,,20521,2022-09-21
Joel Fagliano,,20499,2022-09-22
Joel Fagliano,,20505,2022-09-23
Joel Fagliano,,20561,2022-09-24
Joel Fagliano,,20601,2022-09-25
Wyna Liu,Joel Fagliano,20422,2022-09-26
Tracy Bennett,Joel Fagliano,20402,2022-09-27
Sam Ezersky,Joel Fagliano,20549,2022-09-28
Joel Fagliano,,20576,2022-09-29
Joel Fagliano,,20519,2022-09-30
Sam Ezersky,Joel Fagliano,20554,2022-10-01
Joel Fagliano,,20500,2022-10-02
Wyna Liu,Joel Fagliano,20439,2022-10-03
Tracy Bennett,Joel Fagliano,20528,2022-10-04
Sam Ezersky,Joel Fagliano,20546,2022-10-05
Joel Fagliano,,20511,2022-10-06
Helen Chen,Joel Fagliano,20540,2022-10-07
Tracy Bennett,Joel Fagliano,20532,2022-10-08
Sam Ezersky,Joel Fagliano,20552,2022-10-09
Joel Fagliano,,20524,2022-10-10
Wyna Liu,Joel Fagliano,20421,2022-10-11
Tracy Bennett,Joel Fagliano,20529,2022-10-12
Joel Fagliano,,20518,2022-10-13
Kanyin Ajayi,Joel Fagliano,20537,2022-10-14
Sam Ezersky,Joel Fagliano,20553,2022-10-15
Joel Fagliano,,20503,2022-10-16
Wyna Liu,Joel Fagliano,20429,2022-10-17
Tracy Bennett,Joel Fagliano,20438,2022-10-18
Joel Fagliano,,20507,2022-10-19
Sam Ezersky,Joel Fagliano,20551,2022-10-20
Ailee Yoshida,Joel Fagliano,20536,2022-10-21
Joel Fagliano,,20586,2022-10-22
Wyna Liu,Joel Fagliano,20441,2022-10-23
Sam Ezersky,,20547,2022-10-24
Joel Fagliano,,20517,2022-10-25
Tracy Bennett,,20533,2022-10-26
Joel Fagliano,,20502,2022-10-27
Trey Mendez,,20544,2022-10-28
Wyna Liu,,20427,2022-10-29
Joel Fagliano,,20573,2022-10-30
Tracy Bennett,,20442,2022-10-31
Sam Ezersky,Joel Fagliano,20548,2022-11-01
Joel Fagliano,,20563,2022-11-02
Joel Fagliano,,20515,2022-11-03
Joel Fagliano,,20562,2022-11-04
Tracy Bennett,Joel Fagliano,20452,2022-11-05
Wyna Liu,Joel Fagliano,20431,2022-11-06
Sam Ezersky,Joel Fagliano,20558,2022-11-07
Joel Fagliano,,20506,2022-11-08
Wyna Liu,Joel Fagliano,20434,2022-11-09
Everdeen Mason,Joel Fagliano,20649,2022-11-10
Tracy Bennett,Joel Fagliano,20461,2022-11-11
Joel Fagliano,,20513,2022-11-12
Sam Ezersky,Joel Fagliano,20555,2022-11-13
Helen Chen,Joel Fagliano,20538,2022-11-14
Christina Iverson,Joel Fagliano,20717,2022-11-15
Wyna Liu,Joel Fagliano,20417,2022-11-16
Christina Iverson,Joel Fagliano,20716,2022-11-17
Tracy Bennett,Joel Fagliano,20530,2022-11-18
Joel Fagliano,,20577,2022-11-19
Trey Mendez,Joel Fagliano,20541,2022-11-20
Christina Iverson,Joel Fagliano,20720,2022-11-21
Wyna Liu,,20418,2022-11-22
Joel Fagliano,,20520,2022-11-23
Tracy Bennett,,20400,2022-11-24
Everdeen Mason,Joel Fagliano,20650,2022-11-25
Christina Iverson,Joel Fagliano,20713,2022-11-26
Sam Ezersky,,20578,2022-11-27
Joel Fagliano,,20501,2022-11-28
Kanyin Ajayi,,20539,2022-11-29
Sam Ezersky,,20580,2022-11-30
Joel Fagliano,,20523,2022-12-01
Ailee Yoshida,,20542,2022-12-02
Wyna Liu,,20428,2022-12-03
Sam Ezersky,,20581,2022-12-04
Tracy Bennett,Joel Fagliano,20724,2022-12-05
Christina Iverson,Joel Fagliano,20742,2022-12-06
Joel Fagliano,,20579,2022-12-07
Christina Iverson,Joel Fagliano,20722,2022-12-08
Tracy Bennett,,20432,2022-12-09
Christina Iverson,Joel Fagliano,20712,2022-12-10
Wyna Liu,,20448,2022-12-11
Christina Iverson,Joel Fagliano,20714,2022-12-12
Tracy Bennett,Joel Fagliano,20751,2022-12-13
Wyna Liu,Joel Fagliano,20749,2022-12-14
Joel Fagliano,,20525,2022-12-15
Christina Iverson,Joel Fagliano,20719,2022-12-16
Wyna Liu,Joel Fagliano,20746,2022-12-17
Tracy Bennett,Joel Fagliano,20740,2022-12-18
Christina Iverson,Joel Fagliano,20710,2022-12-19
Wyna Liu,Joel Fagliano,20747,2022-12-20
Joel Fagliano,,20803,2022-12-21
Christina Iverson,Joel Fagliano,20721,2022-12-22
Joel Fagliano,,20603,2022-12-23
Joel Fagliano,,20574,2022-12-24
Wyna Liu,,20419,2022-12-25
Christina Iverson,Joel Fagliano,20715,2022-12-26
Joel Fagliano,,20806,2022-12-27
Wyna Liu,Joel Fagliano,20748,2022-12-28
Tracy Bennett,Joel Fagliano,20752,2022-12-29
Joel Fagliano,,20765,2022-12-30
Sam Ezersky,Joel Fagliano,20791,2022-12-31
Joel Fagliano,,20818,2023-01-01
Gustie Owens,Joel Fagliano,20830,2023-01-02
Christina Iverson,Joel Fagliano,20711,2023-01-03
Joel Fagliano,,20527,2023-01-04
Wyna Liu,Joel Fagliano,20750,2023-01-05
Joel Fagliano,,20816,2023-01-06
Sam Ezersky,Joel Fagliano,20795,2023-01-07
Christina Iverson,Joel Fagliano,20718,2023-01-08
Joel Fagliano,,20805,2023-01-09
Joel Fagliano,,20825,2023-01-10
Joel Fagliano,,20826,2023-01-11
Joel Fagliano,,20832,2023-01-12
Joel Fagliano,,20838,2023-01-13
Joel Fagliano,,20837,2023-01-14
Joel Fagliano,,20516,2023-01-15
Joel Fagliano,,20871,2023-01-16
Joel Fagliano,,20875,2023-01-17
Joel Fagliano,,20872,2023-01-18
Joel Fagliano,,20879,2023-01-19
Joel Fagliano,,20880,2023-01-20
Joel Fagliano,,20877,2023-01-21
Joel Fagliano,,20878,2023-01-22
Joel Fagliano,,20881,2023-01-23
Joel Fagliano,,20886,2023-01-24
Joel Fagliano,,20887,2023-01-25
Joel Fagliano,,20892,2023-01-26
Joel Fagliano,,20897,2023-01-27
Joel Fagliano,,20901,2023-01-28
Joel Fagliano,,20902,2023-01-29
Joel Fagliano,,20910,2023-01-30
Joel Fagliano,,20913,2023-01-31
Joel Fagliano,,20916,2023-02-01
Joel Fagliano,,20917,2023-02-02
Joel Fagliano,,20921,2023-02-03
Joel Fagliano,,20926,2023-02-04
Joel Fagliano,,20924,2023-02-05
Joel Fagliano,,20925,2023-02-06
Joel Fagliano,,20931,2023-02-07
Joel Fagliano,,20932,2023-02-08
Joel Fagliano,,20936,2023-02-09
Joel Fagliano,,20938,2023-02-10
Joel Fagliano,,20941,2023-02-11
Joel Fagliano,,20935,2023-02-12
Joel Fagliano,,20948,2023-02-13
Joel Fagliano,,20950,2023-02-14
Joel Fagliano,,20949,2023-02-15
Joel Fagliano,,20954,2023-02-16
Joel Fagliano,,20958,2023-02-17
Joel Fagliano,,20962,2023-02-18
Joel Fagliano,,20960,2023-02-19
Joel Fagliano,,20965,2023-02-20
Joel Fagliano,,20967,2023-02-21
Joel Fagliano,,20966,2023-02-22
Joel Fagliano,,20969,2023-02-23
Joel Fagliano,,20970,2023-02-24
Joel Fagliano,,20971,2023-02-25
Joel Fagliano,,20979,2023-02-26
Joel Fagliano,,20980,2023-02-27
Joel Fagliano,,20982,2023-02-28
Joel Fagliano,,20968,2023-03-01
Joel Fagliano,,20975,2023-03-02
Joel Fagliano,,20986,2023-03-03
Joel Fagliano,,20988,2023-03-04
Joel Fagliano,,20987,2023-03-05
Joel Fagliano,,20994,2023-03-06
Joel Fagliano,,20995,2023-03-07
Joel Fagliano,,20996,2023-03-08
Joel Fagliano,,20999,2023-03-09
Joel Fagliano,,21000,2023-03-10
Joel Fagliano,,21001,2023-03-11
Joel Fagliano,,21008,2023-03-12
Joel Fagliano,,21007,2023-03-13
Joel Fagliano,,21009,2023-03-14
Joel Fagliano,,21010,2023-03-15
Joel Fagliano,,21015,2023-03-16
Joel Fagliano,,21019,2023-03-17
Joel Fagliano,,21020,2023-03-18
Joel Fagliano,,21022,2023-03-19
Joel Fagliano,,21023,2023-03-20
Joel Fagliano,,21024,2023-03-21
Joel Fagliano,,21025,2023-03-22
Joel Fagliano,,21033,2023-03-23
Joel Fagliano,,21032,2023-03-24
Joel Fagliano,,21038,2023-03-25
Joel Fagliano,,21034,2023-03-26
Joel Fagliano,,21035,2023-03-27
Joel Fagliano,,21039,2023-03-28
Joel Fagliano,,21043,2023-03-29
Joel Fagliano,,21045,2023-03-30
Joel Fagliano,,21044,2023-03-31
Joel Fagliano,,21056,2023-04-01
Joel Fagliano,,21046,2023-04-02
Joel Fagliano,,21047,2023-04-03
Joel Fagliano,,21049,2023-04-04
Joel Fagliano,,21059,2023-04-05
Joel Fagliano,,21050,2023-04-06
Joel Fagliano,,21060,2023-04-07
Joel Fagliano,,21061,2023-04-08
Joel Fagliano,,21062,2023-04-09
Joel Fagliano,,21066,2023-04-10
Joel Fagliano,,21063,2023-04-11
Joel Fagliano,,21074,2023-04-12
Joel Fagliano,,21076,2023-04-13
Joel Fagliano,,21077,2023-04-14
Joel Fagliano,,21070,2023-04-15
Joel Fagliano,,21073,2023-04-16
Joel Fagliano,,21088,2023-04-17
Joel Fagliano,,21087,2023-04-18
Joel Fagliano,,21091,2023-04-19
Joel Fagliano,,21094,2023-04-20
Joel Fagliano,,21095,2023-04-21
Joel Fagliano,,21097,2023-04-22
Joel Fagliano,,21096,2023-04-23
Joel Fagliano,,21098,2023-04-24
Joel Fagliano,,21101,2023-04-25
Joel Fagliano,,21102,2023-04-26
Joel Fagliano,,21106,2023-04-27
Joel Fagliano,,21100,2023-04-28
Joel Fagliano,,21099,2023-04-29
Joel Fagliano,,21107,2023-04-30
Joel Fagliano,,21092,2023-05-01
Joel Fagliano,,21093,2023-05-02
Joel Fagliano,,21109,2023-05-03
Joel Fagliano,,21110,2023-05-04
Joel Fagliano,,21113,2023-05-05
Joel Fagliano,,21112,2023-05-06
Joel Fagliano,,21116,2023-05-07
Joel Fagliano,,21124,2023-05-08
Joel Fagliano,,21123,2023-05-09
Joel Fagliano,,21125,2023-05-10
Joel Fagliano,,21111,2023-05-11
Joel Fagliano,,21132,2023-05-12
Joel Fagliano,,21133,2023-05-13
Joel Fagliano,,21130,2023-05-14
Joel Fagliano,,21134,2023-05-15
Joel Fagliano,,21139,2023-05-16
Joel Fagliano,,21143,2023-05-17
Joel Fagliano,,21149,2023-05-18
Joel Fagliano,,21146,2023-05-19
Joel Fagliano,,21145,2023-05-20
Joel Fagliano,,21144,2023-05-21
Joel Fagliano,,21154,2023-05-22
Joel Fagliano,,21155,2023-05-23
Joel Fagliano,,21162,2023-05-24
Joel Fagliano,,21163,2023-05-25
Joel Fagliano,,21164,2023-05-26
Joel Fagliano,,21157,2023-05-27
Joel Fagliano,,21166,2023-05-28
Joel Fagliano,,21176,2023-05-29
Joel Fagliano,,21177,2023-05-30
Joel Fagliano,,21178,2023-05-31
Joel Fagliano,,21179,2023-06-01
Joel Fagliano,,21180,2023-06-02
Joel Fagliano,,21181,2023-06-03
Joel Fagliano,,21182,2023-06-04
Joel Fagliano,,21191,2023-06-05
Joel Fagliano,,21195,2023-06-06
Joel Fagliano,,21198,2023-06-07
Joel Fagliano,,21197,2023-06-08
Joel Fagliano,,21199,2023-06-09
Joel Fagliano,,21196,2023-06-10
Joel Fagliano,,21200,2023-06-11
Joel Fagliano,,21216,2023-06-12
Joel Fagliano,,21215,2023-06-13
Joel Fagliano,,21214,2023-06-14
Joel Fagliano,,21217,2023-06-15
Joel Fagliano,,21219,2023-06-16
Joel Fagliano,,21218,2023-06-17
Joel Fagliano,,21221,2023-06-18
Joel Fagliano,,21230,2023-06-19
Joel Fagliano,,21231,2023-06-20
Joel Fagliano,,21232,2023-06-21
Joel Fagliano,,21233,2023-06-22
Joel Fagliano,,21235,2023-06-23
Joel Fagliano,,21236,2023-06-24
Joel Fagliano,,21234,2023-06-25
Joel Fagliano,,21251,2023-06-26
Joel Fagliano,,21252,2023-06-27
Joel Fagliano,,21253,2023-06-28
Joel Fagliano,,21254,2023-06-29
Joel Fagliano,,21256,2023-06-30
Joel Fagliano,,21245,2023-07-01
Joel Fagliano,,21255,2023-07-02
Joel Fagliano,,21263,2023-07-03
Joel Fagliano,,21261,2023-07-04
Joel Fagliano,,21262,2023-07-05
Joel Fagliano,,21260,2023-07-06
Joel Fagliano,,21265,2023-07-07
Joel Fagliano,,21266,2023-07-08
Joel Fagliano,,21264,2023-07-09
Joel Fagliano,,21278,2023-07-10
Joel Fagliano,,21279,2023-07-11
Joel Fagliano,,21280,2023-07-12
Joel Fagliano,,21284,2023-07-13
Joel Fagliano,,21282,2023-07-14
Joel Fagliano,,21285,2023-07-15
Joel Fagliano,,21281,2023-07-16
Joel Fagliano,,21288,2023-07-17
Joel Fagliano,,21289,2023-07-18
Joel Fagliano,,21290,2023-07-19
Joel Fagliano,,21291,2023-07-20
Joel Fagliano,,21294,2023-07-21
Joel Fagliano,,21293,2023-07-22
Joel Fagliano,,21295,2023-07-23
Joel Fagliano,,21306,2023-07-24
Joel Fagliano,,21308,2023-07-25
Joel Fagliano,,21310,2023-07-26
Joel Fagliano,,21307,2023-07-27
Joel Fagliano,,21309,2023-07-28
Joel Fagliano,,21305,2023-07-29
Joel Fagliano,,21304,2023-07-30
Joel Fagliano,,21322,2023-07-31
Joel Fagliano,,21321,2023-08-01
Joel Fagliano,,21320,2023-08-02
Joel Fagliano,,21319,2023-08-03
Joel Fagliano,,21324,2023-08-04
Joel Fagliano,,21323,2023-08-05
Joel Fagliano,,21327,2023-08-06
Joel Fagliano,,21336,2023-08-07
Joel Fagliano,,21334,2023-08-08
Joel Fagliano and The School of The New York Times,Joel Fagliano,21337,2023-08-09
Joel Fagliano,,21338,2023-08-10
Joel Fagliano,,21335,2023-08-11
Joel Fagliano,,21339,2023-08-12
Joel Fagliano,,21340,2023-08-13
Joel Fagliano,,21348,2023-08-14
Joel Fagliano,,21349,2023-08-15
Joel Fagliano,,21350,2023-08-16
Joel Fagliano,,21360,2023-08-17
Joel Fagliano,,21361,2023-08-18
Joel Fagliano,,21365,2023-08-19
Joel Fagliano,,21362,2023-08-20
Joel Fagliano,,21370,2023-08-21
Joel Fagliano,,21371,2023-08-22
Joel Fagliano,,21372,2023-08-23
Joel Fagliano,,21373,2023-08-24
Joel Fagliano,,21377,2023-08-25
Joel Fagliano,,21378,2023-08-26
Joel Fagliano,,21375,2023-08-27
Joel Fagliano,,21390,2023-08-28
Joel Fagliano,,21391,2023-08-29
Joel Fagliano,,21351,2023-08-30
Joel Fagliano,,21393,2023-08-31
Joel Fagliano,,21392,2023-09-01
Joel Fagliano,,21394,2023-09-02
Joel Fagliano,,21395,2023-09-03
Joel Fagliano,,21409,2023-09-04
Joel Fagliano,,21400,2023-09-05
Joel Fagliano,,21403,2023-09-06
Joel Fagliano,,21401,2023-09-07
Joel Fagliano,,21407,2023-09-08
Joel Fagliano,,21404,2023-09-09
Joel Fagliano,,21408,2023-09-10
Joel Fagliano,,21410,2023-09-11
Joel Fagliano,,21415,2023-09-12
Joel Fagliano,,21416,2023-09-13
Joel Fagliano,,21417,2023-09-14
Joel Fagliano,,21419,2023-09-15
Joel Fagliano,,21421,2023-09-16
Joel Fagliano,,21420,2023-09-17
Joel Fagliano,,21441,2023-09-18
Joel Fagliano,,21439,2023-09-19
Joel Fagliano,,21438,2023-09-20
Joel Fagliano,,21442,2023-09-21
Joel Fagliano,,21440,2023-09-22
Joel Fagliano,,21444,2023-09-23
Joel Fagliano,,21443,2023-09-24
Joel Fagliano,,21450,2023-09-25
Joel Fagliano,,21461,2023-09-26
Joel Fagliano,,21458,2023-09-27
Joel Fagliano,,21460,2023-09-28
Joel Fagliano,,21462,2023-09-29
Joel Fagliano,,21457,2023-09-30
Joel Fagliano,,21459,2023-10-01
Joel Fagliano,,21468,2023-10-02
Joel Fagliano,,21469,2023-10-03
Joel Fagliano,,21470,2023-10-04
Joel Fagliano,,21471,2023-10-05
Joel Fagliano,,21474,2023-10-06
Joel Fagliano,,21472,2023-10-07
Joel Fagliano,,21473,2023-10-08
Joel Fagliano,,21484,2023-10-09
Joel Fagliano,,21482,2023-10-10
Joel Fagliano,,21486,2023-10-11
Joel Fagliano,,21487,2023-10-12
Joel Fagliano,,21485,2023-10-13
Joel Fagliano,,21483,2023-10-14
Joel Fagliano,,21488,2023-10-15
Joel Fagliano,,21494,2023-10-16
Joel Fagliano,,21495,2023-10-17
Joel Fagliano,,21496,2023-10-18
Joel Fagliano,,21497,2023-10-19
Joel Fagliano,,21498,2023-10-20
Joel Fagliano,,21499,2023-10-21
Joel Fagliano,,21500,2023-10-22
Joel Fagliano,,21503,2023-10-23
Joel Fagliano,,21510,2023-10-24
Joel Fagliano,,21511,2023-10-25
Joel Fagliano,,21514,2023-10-26
Joel Fagliano,,21513,2023-10-27
Joel Fagliano,,21501,2023-10-28
Joel Fagliano,,21502,2023-10-29
Joel Fagliano,,21521,2023-10-30
Joel Fagliano,,21466,2023-10-31
Joel Fagliano,,21519,2023-11-01
Joel Fagliano,,21516,2023-11-02
Joel Fagliano,,21520,2023-11-03
Joel Fagliano,,21522,2023-11-04
Joel Fagliano,,21523,2023-11-05
Joel Fagliano,,21530,2023-11-06
Joel Fagliano,,21531,2023-11-07
Joel Fagliano,,21532,2023-11-08
Joel Fagliano,,21533,2023-11-09
Joel Fagliano,,21534,2023-11-10
Joel Fagliano,,21535,2023-11-11
Joel Fagliano,,21536,2023-11-12
Joel Fagliano,,21554,2023-11-13
Joel Fagliano,,21555,2023-11-14
Joel Fagliano,,21553,2023-11-15
Joel Fagliano,,21556,2023-11-16
Joel Fagliano,,21559,2023-11-17
Joel Fagliano,,21537,2023-11-18
Joel Fagliano,,21558,2023-11-19
Joel Fagliano,,21580,2023-11-20
Joel Fagliano,,21581,2023-11-21
Joel Fagliano,,21586,2023-11-22
Joel Fagliano,,21583,2023-11-23
Joel Fagliano,,21585,2023-11-24
Joel Fagliano,,21584,2023-11-25
Joel Fagliano,,21582,2023-11-26
Joel Fagliano,,21590,2023-11-27
Joel Fagliano,,21589,2023-11-28
Joel Fagliano,,21591,2023-11-29
Joel Fagliano,,21594,2023-11-30
Joel Fagliano,,21587,2023-12-01
Joel Fagliano,,21593,2023-12-02
Joel Fagliano,,21595,2023-12-03
Joel Fagliano,,21597,2023-12-04
Joel Fagliano,,21598,2023-12-05
Joel Fagliano,,21599,2023-12-06
Joel Fagliano,,21600,2023-12-07
Joel Fagliano,,21601,2023-12-08
Joel Fagliano,,21602,2023-12-09
Joel Fagliano,,21603,2023-12-10
Joel Fagliano,,21612,2023-12-11
Joel Fagliano,,21618,2023-12-12
Joel Fagliano,,21621,2023-12-13
Joel Fagliano,,21624,2023-12-14
Joel Fagliano,,21616,2023-12-15
Joel Fagliano,,21617,2023-12-16
Joel Fagliano,,21619,2023-12-17
Joel Fagliano,,21630,2023-12-18
Joel Fagliano,,21631,2023-12-19
Joel Fagliano,,21632,2023-12-20
Joel Fagliano,,21633,2023-12-21
Joel Fagliano,,21635,2023-12-22
Joel Fagliano,,21636,2023-12-23
Joel Fagliano,,21634,2023-12-24
Joel Fagliano,,21646,2023-12-25
Joel Fagliano,,21640,2023-12-26
Joel Fagliano,,21642,2023-12-27
Joel Fagliano,,21643,2023-12-28
Joel Fagliano,,21641,2023-12-29
Joel Fagliano,,21651,2023-12-30
Joel Fagliano,,21652,2023-12-31
Joel Fagliano,,21644,2024-01-01
Joel Fagliano,,21650,2024-01-02
Joel Fagliano,,21653,2024-01-03
Joel Fagliano,,21663,2024-01-04
Joel Fagliano,,21664,2024-01-05
Joel Fagliano,,21666,2024-01-06
Joel Fagliano,,21665,2024-01-07
Joel Fagliano,,21671,2024-01-08
Joel Fagliano,,21676,2024-01-09
Joel Fagliano,,21672,2024-01-10
Joel Fagliano,,21677,2024-01-11
Joel Fagliano,,21680,2024-01-12
Joel Fagliano,,21675,2024-01-13
Joel Fagliano,,21681,2024-01-14
Joel Fagliano,,21692,2024-01-15
Joel Fagliano,,21695,2024-01-16
Joel Fagliano,,21693,2024-01-17
Joel Fagliano,,21696,2024-01-18
Joel Fagliano,,21697,2024-01-19
Joel Fagliano,,21694,2024-01-20
Joel Fagliano,,21691,2024-01-21
Joel Fagliano,,21707,2024-01-22
Joel Fagliano,,21702,2024-01-23
Joel Fagliano,,21708,2024-01-24
Joel Fagliano,,21703,2024-01-25
Joel Fagliano,,21706,2024-01-26
Joel Fagliano,,21705,2024-01-27
Joel Fagliano,,21709,2024-01-28
Joel Fagliano,,21724,2024-01-29
Joel Fagliano,,21728,2024-01-30
Joel Fagliano,,21722,2024-01-31
Joel Fagliano,,21721,2024-02-01
Joel Fagliano,,21723,2024-02-02
Joel Fagliano,,21730,2024-02-03
Joel Fagliano,,21731,2024-02-04
Joel Fagliano,,21746,2024-02-05
Joel Fagliano,,21752,2024-02-06
Joel Fagliano,,21745,2024-02-07
Joel Fagliano,,21734,2024-02-08
Joel Fagliano,,21753,2024-02-09
Joel Fagliano,,21737,2024-02-10
Joel Fagliano,,21756,2024-02-11
Joel Fagliano,,21735,2024-02-12
Joel Fagliano,,21741,2024-02-13
Joel Fagliano,,21742,2024-02-14
Joel Fagliano,,21760,2024-02-15
Joel Fagliano,,21761,2024-02-16
Joel Fagliano,,21744,2024-02-17
Joel Fagliano,,21762,2024-02-18
Joel Fagliano,,21772,2024-02-19
